"eventId","subEventName","tags","playerId","positions","matchId","eventName","teamId","matchPeriod","eventSec","subEventId","id","tagsList","pos_orig_y","pos_orig_x","pos_dest_y","pos_dest_x","period_order","possession_id","case:concept:name","concept:name","time:timestamp","org:resource"
8,"High pass","[{'id': 1801}]",255387,"[{'y': 87, 'x': 18}, {'y': 73, 'x': 38}]",2057984,"Pass","Mexico","2H",2153.678915,83,258996768,"[1801]",87,18,73,38,2,624,624,"High pass","1970-01-01 00:45:00.000002153","C. Salcedo"
8,"Simple pass","[{'id': 1801}]",7941,"[{'y': 73, 'x': 38}, {'y': 68, 'x': 38}]",2057984,"Pass","Mexico","2H",2156.225804,85,258996769,"[1801]",73,38,68,38,2,624,624,"Simple pass","1970-01-01 00:45:00.000002156","J. Hernández"
1,"Ground attacking duel","[{'id': 701}, {'id': 1802}]",112459,"[{'y': 68, 'x': 38}, {'y': 60, 'x': 38}]",2057984,"Duel","Mexico","2H",2157.872645,11,258996770,"[701, 1802]",68,38,60,38,2,624,624,"Ground attacking duel","1970-01-01 00:45:00.000002157","H. Herrera"
1,"Ground defending duel","[{'id': 703}, {'id': 1801}]",14716,"[{'y': 32, 'x': 62}, {'y': 40, 'x': 62}]",2057984,"Duel","Germany","2H",2157.921622,12,258997037,"[703, 1801]",32,62,40,62,2,625,625,"Ground defending duel","1970-01-01 00:45:00.000002157","J. Boateng"
8,"Simple pass","[{'id': 1801}]",14716,"[{'y': 40, 'x': 62}, {'y': 47, 'x': 64}]",2057984,"Pass","Germany","2H",2160.620318,85,258997039,"[1801]",40,62,47,64,2,625,625,"Simple pass","1970-01-01 00:45:00.000002160","J. Boateng"
1,"Ground loose ball duel","[{'id': 1901}, {'id': 703}, {'id': 1801}]",59003,"[{'y': 53, 'x': 36}, {'y': 46, 'x': 37}]",2057984,"Duel","Mexico","2H",2161.663208,13,258996772,"[1901, 703, 1801]",53,36,46,37,2,626,626,"Ground loose ball duel","1970-01-01 00:45:00.000002161","R. Márquez"
1,"Ground loose ball duel","[{'id': 1601}, {'id': 701}, {'id': 1802}]",15024,"[{'y': 47, 'x': 64}, {'y': 54, 'x': 63}]",2057984,"Duel","Germany","2H",2161.939423,13,258997040,"[1601, 701, 1802]",47,64,54,63,2,627,627,"Ground loose ball duel","1970-01-01 00:45:00.000002161","M. Reus"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",59003,"[{'y': 46, 'x': 37}, {'y': 28, 'x': 34}]",2057984,"Pass","Mexico","2H",2162.688487,85,258996773,"[1901, 1801]",46,37,28,34,2,628,628,"Simple pass","1970-01-01 00:45:00.000002162","R. Márquez"
7,"Acceleration","[{'id': 1901}, {'id': 1801}]",336178,"[{'y': 28, 'x': 34}, {'y': 35, 'x': 69}]",2057984,"Others on the ball","Mexico","2H",2163.968582,70,258996774,"[1901, 1801]",28,34,35,69,2,628,628,"Acceleration","1970-01-01 00:45:00.000002163","J. Gallardo"
8,"Simple pass","[{'id': 302}, {'id': 1901}, {'id': 1801}]",336178,"[{'y': 35, 'x': 69}, {'y': 66, 'x': 82}]",2057984,"Pass","Mexico","2H",2167.950899,85,258996777,"[302, 1901, 1801]",35,69,66,82,2,628,628,"Simple pass","1970-01-01 00:45:00.000002167","J. Gallardo"
10,"Shot","[{'id': 1901}, {'id': 402}, {'id': 201}, {'id': 1215}, {'id': 1802}]",112366,"[{'y': 66, 'x': 82}, {'y': 100, 'x': 100}]",2057984,"Shot","Mexico","2H",2170.7672,100,258996779,"[1901, 402, 201, 1215, 1802]",66,82,100,100,2,628,628,"Shot","1970-01-01 00:45:00.000002170","M. Layún"
3,"Goal kick","[]",14712,"[{'y': 100, 'x': 100}, {'y': 39, 'x': 67}]",2057984,"Free Kick","Germany","2H",2187.313863,34,258997048,,100,100,39,67,2,629,629,"Goal kick","1970-01-01 00:45:00.000002187","M. Neuer"
1,"Ground defending duel","[{'id': 701}, {'id': 1802}]",59003,"[{'y': 61, 'x': 33}, {'y': 43, 'x': 31}]",2057984,"Duel","Mexico","2H",2195.209919,12,258996789,"[701, 1802]",61,33,43,31,2,630,630,"Ground defending duel","1970-01-01 00:45:00.000002195","R. Márquez"
1,"Ground attacking duel","[{'id': 703}, {'id': 1801}]",14862,"[{'y': 39, 'x': 67}, {'y': 57, 'x': 69}]",2057984,"Duel","Germany","2H",2195.433851,11,258997049,"[703, 1801]",39,67,57,69,2,631,631,"Ground attacking duel","1970-01-01 00:45:00.000002195","J. Draxler"
8,"Simple pass","[{'id': 1801}]",14862,"[{'y': 57, 'x': 69}, {'y': 94, 'x': 77}]",2057984,"Pass","Germany","2H",2197.990875,85,258997051,"[1801]",57,69,94,77,2,631,631,"Simple pass","1970-01-01 00:45:00.000002197","J. Draxler"
8,"Cross","[{'id': 402}, {'id': 2101}, {'id': 1802}]",14732,"[{'y': 94, 'x': 77}, {'y': 0, 'x': 0}]",2057984,"Pass","Germany","2H",2201.059997,80,258997053,"[402, 2101, 1802]",94,77,0,0,2,632,632,"Cross","1970-01-01 00:45:00.000002201","T. Müller"
7,"Clearance","[{'id': 1401}, {'id': 1801}]",336178,"[{'y': 23, 'x': 17}, {'y': 81, 'x': 21}]",2057984,"Others on the ball","Mexico","2H",2202.215328,71,258996794,"[1401, 1801]",23,17,81,21,2,633,633,"Clearance","1970-01-01 00:45:00.000002202","J. Gallardo"
7,"Clearance","[{'id': 1801}]",112366,"[{'y': 81, 'x': 21}, {'y': 94, 'x': 32}]",2057984,"Others on the ball","Mexico","2H",2204.965709,71,258996797,"[1801]",81,21,94,32,2,633,633,"Clearance","1970-01-01 00:45:00.000002204","M. Layún"
1,"Ground loose ball duel","[{'id': 702}, {'id': 1801}]",112366,"[{'y': 94, 'x': 32}, {'y': 100, 'x': 38}]",2057984,"Duel","Mexico","2H",2209.783147,13,258996801,"[702, 1801]",94,32,100,38,2,633,633,"Ground loose ball duel","1970-01-01 00:45:00.000002209","M. Layún"
1,"Ground loose ball duel","[{'id': 702}, {'id': 1801}]",173214,"[{'y': 6, 'x': 68}, {'y': 0, 'x': 62}]",2057984,"Duel","Germany","2H",2209.973789,13,258997054,"[702, 1801]",6,68,0,62,2,634,634,"Ground loose ball duel","1970-01-01 00:45:00.000002209","T. Werner"
3,"Throw in","[{'id': 1801}]",14795,"[{'y': 0, 'x': 62}, {'y': 48, 'x': 60}]",2057984,"Free Kick","Germany","2H",2216.459704,36,258997055,"[1801]",0,62,48,60,2,634,634,"Throw in","1970-01-01 00:45:00.000002216","M. Hummels"
8,"Simple pass","[{'id': 1801}]",14716,"[{'y': 48, 'x': 60}, {'y': 73, 'x': 64}]",2057984,"Pass","Germany","2H",2220.371363,85,258997056,"[1801]",48,60,73,64,2,634,634,"Simple pass","1970-01-01 00:45:00.000002220","J. Boateng"
7,"Touch","[]",3319,"[{'y': 73, 'x': 64}, {'y': 74, 'x': 74}]",2057984,"Others on the ball","Germany","2H",2221.562294,72,258997057,,73,64,74,74,2,634,634,"Touch","1970-01-01 00:45:00.000002221","M. Özil"
8,"Simple pass","[{'id': 1801}]",3319,"[{'y': 74, 'x': 74}, {'y': 82, 'x': 78}]",2057984,"Pass","Germany","2H",2226.709452,85,258997058,"[1801]",74,74,82,78,2,634,634,"Simple pass","1970-01-01 00:45:00.000002226","M. Özil"
8,"Simple pass","[{'id': 1801}]",15024,"[{'y': 82, 'x': 78}, {'y': 74, 'x': 73}]",2057984,"Pass","Germany","2H",2227.548454,85,258997060,"[1801]",82,78,74,73,2,634,634,"Simple pass","1970-01-01 00:45:00.000002227","M. Reus"
8,"Simple pass","[{'id': 1801}]",3319,"[{'y': 74, 'x': 73}, {'y': 72, 'x': 80}]",2057984,"Pass","Germany","2H",2228.954923,85,258997061,"[1801]",74,73,72,80,2,634,634,"Simple pass","1970-01-01 00:45:00.000002228","M. Özil"
8,"Simple pass","[{'id': 1801}]",14732,"[{'y': 72, 'x': 80}, {'y': 82, 'x': 75}]",2057984,"Pass","Germany","2H",2229.656245,85,258997062,"[1801]",72,80,82,75,2,634,634,"Simple pass","1970-01-01 00:45:00.000002229","T. Müller"
8,"Simple pass","[{'id': 1801}]",15024,"[{'y': 82, 'x': 75}, {'y': 72, 'x': 85}]",2057984,"Pass","Germany","2H",2231.327377,85,258997063,"[1801]",82,75,72,85,2,634,634,"Simple pass","1970-01-01 00:45:00.000002231","M. Reus"
1,"Ground defending duel","[{'id': 504}, {'id': 703}, {'id': 1801}]",3795,"[{'y': 28, 'x': 15}, {'y': 42, 'x': 19}]",2057984,"Duel","Mexico","2H",2232.451376,12,258996807,"[504, 703, 1801]",28,15,42,19,2,635,635,"Ground defending duel","1970-01-01 00:45:00.000002232","H. Moreno"
1,"Ground attacking duel","[{'id': 503}, {'id': 701}, {'id': 1802}]",14732,"[{'y': 72, 'x': 85}, {'y': 58, 'x': 81}]",2057984,"Duel","Germany","2H",2232.651121,11,258997064,"[503, 701, 1802]",72,85,58,81,2,636,636,"Ground attacking duel","1970-01-01 00:45:00.000002232","T. Müller"
7,"Clearance","[{'id': 1801}]",59003,"[{'y': 42, 'x': 19}, {'y': 38, 'x': 25}]",2057984,"Others on the ball","Mexico","2H",2234.144107,71,258996810,"[1801]",42,19,38,25,2,637,637,"Clearance","1970-01-01 00:45:00.000002234","R. Márquez"
1,"Ground attacking duel","[{'id': 703}, {'id': 1801}]",112459,"[{'y': 38, 'x': 25}, {'y': 27, 'x': 28}]",2057984,"Duel","Mexico","2H",2236.749916,11,258996812,"[703, 1801]",38,25,27,28,2,637,637,"Ground attacking duel","1970-01-01 00:45:00.000002236","H. Herrera"
1,"Ground defending duel","[{'id': 701}, {'id': 1802}]",14732,"[{'y': 62, 'x': 75}, {'y': 73, 'x': 72}]",2057984,"Duel","Germany","2H",2236.749916,12,258997066,"[701, 1802]",62,75,73,72,2,638,638,"Ground defending duel","1970-01-01 00:45:00.000002236","T. Müller"
2,"Foul","[{'id': 1702}]",14732,"[{'y': 73, 'x': 72}, {'y': 62, 'x': 75}]",2057984,"Foul","Germany","2H",2237.804255,20,258997067,"[1702]",73,72,62,75,2,638,638,"Foul","1970-01-01 00:45:00.000002237","T. Müller"
8,"Simple pass","[{'id': 1801}]",336178,"[{'y': 12, 'x': 55}, {'y': 14, 'x': 66}]",2057984,"Pass","Mexico","2H",2270.642504,85,258996815,"[1801]",12,55,14,66,2,639,639,"Simple pass","1970-01-01 00:45:00.000002270","J. Gallardo"
1,"Ground attacking duel","[{'id': 1901}, {'id': 701}, {'id': 1802}]",112459,"[{'y': 14, 'x': 66}, {'y': 15, 'x': 67}]",2057984,"Duel","Mexico","2H",2273.686122,11,258996816,"[1901, 701, 1802]",14,66,15,67,2,639,639,"Ground attacking duel","1970-01-01 00:45:00.000002273","H. Herrera"
1,"Ground defending duel","[{'id': 703}, {'id': 1801}]",15024,"[{'y': 86, 'x': 34}, {'y': 85, 'x': 33}]",2057984,"Duel","Germany","2H",2273.722441,12,258997069,"[703, 1801]",86,34,85,33,2,640,640,"Ground defending duel","1970-01-01 00:45:00.000002273","M. Reus"
7,"Touch","[]",14716,"[{'y': 85, 'x': 33}, {'y': 78, 'x': 53}]",2057984,"Others on the ball","Germany","2H",2275.074558,72,258997070,,85,33,78,53,2,640,640,"Touch","1970-01-01 00:45:00.000002275","J. Boateng"
1,"Ground defending duel","[{'id': 1901}, {'id': 703}, {'id': 1801}]",112459,"[{'y': 22, 'x': 47}, {'y': 27, 'x': 38}]",2057984,"Duel","Mexico","2H",2279.322584,12,258996818,"[1901, 703, 1801]",22,47,27,38,2,641,641,"Ground defending duel","1970-01-01 00:45:00.000002279","H. Herrera"
1,"Ground attacking duel","[{'id': 701}, {'id': 1802}]",14716,"[{'y': 78, 'x': 53}, {'y': 73, 'x': 62}]",2057984,"Duel","Germany","2H",2279.363913,11,258997072,"[701, 1802]",78,53,73,62,2,642,642,"Ground attacking duel","1970-01-01 00:45:00.000002279","J. Boateng"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",112459,"[{'y': 27, 'x': 38}, {'y': 36, 'x': 33}]",2057984,"Pass","Mexico","2H",2280.776473,85,258996819,"[1901, 1801]",27,38,36,33,2,643,643,"Simple pass","1970-01-01 00:45:00.000002280","H. Herrera"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",59003,"[{'y': 36, 'x': 33}, {'y': 23, 'x': 31}]",2057984,"Pass","Mexico","2H",2281.749092,85,258996820,"[1901, 1801]",36,33,23,31,2,643,643,"Simple pass","1970-01-01 00:45:00.000002281","R. Márquez"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",3795,"[{'y': 23, 'x': 31}, {'y': 22, 'x': 54}]",2057984,"Pass","Mexico","2H",2283.917743,85,258996821,"[1901, 1801]",23,31,22,54,2,643,643,"Simple pass","1970-01-01 00:45:00.000002283","H. Moreno"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",112459,"[{'y': 22, 'x': 54}, {'y': 34, 'x': 62}]",2057984,"Pass","Mexico","2H",2286.383885,85,258996822,"[1901, 1801]",22,54,34,62,2,643,643,"Simple pass","1970-01-01 00:45:00.000002286","H. Herrera"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",7941,"[{'y': 34, 'x': 62}, {'y': 21, 'x': 65}]",2057984,"Pass","Mexico","2H",2287.79617,85,258996824,"[1901, 1801]",34,62,21,65,2,643,643,"Simple pass","1970-01-01 00:45:00.000002287","J. Hernández"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",112392,"[{'y': 21, 'x': 65}, {'y': 25, 'x': 68}]",2057984,"Pass","Mexico","2H",2290.884534,85,258996825,"[1901, 1801]",21,65,25,68,2,643,643,"Simple pass","1970-01-01 00:45:00.000002290","R. Jiménez"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",112459,"[{'y': 25, 'x': 68}, {'y': 24, 'x': 70}]",2057984,"Pass","Mexico","2H",2292.70866,85,258996829,"[1901, 1801]",25,68,24,70,2,643,643,"Simple pass","1970-01-01 00:45:00.000002292","H. Herrera"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",112392,"[{'y': 24, 'x': 70}, {'y': 17, 'x': 64}]",2057984,"Pass","Mexico","2H",2293.921739,85,258996831,"[1901, 1801]",24,70,17,64,2,643,643,"Simple pass","1970-01-01 00:45:00.000002293","R. Jiménez"
8,"Simple pass","[{'id': 1801}]",112459,"[{'y': 17, 'x': 64}, {'y': 24, 'x': 62}]",2057984,"Pass","Mexico","2H",2296.027437,85,258996832,"[1801]",17,64,24,62,2,643,643,"Simple pass","1970-01-01 00:45:00.000002296","H. Herrera"
8,"Simple pass","[{'id': 1802}]",112392,"[{'y': 24, 'x': 62}, {'y': 17, 'x': 52}]",2057984,"Pass","Mexico","2H",2299.735501,85,258996836,"[1802]",24,62,17,52,2,644,644,"Simple pass","1970-01-01 00:45:00.000002299","R. Jiménez"
8,"Simple pass","[{'id': 1401}, {'id': 1801}]",14732,"[{'y': 83, 'x': 48}, {'y': 79, 'x': 44}]",2057984,"Pass","Germany","2H",2301.426601,85,258997074,"[1401, 1801]",83,48,79,44,2,645,645,"Simple pass","1970-01-01 00:45:00.000002301","T. Müller"
8,"High pass","[{'id': 1802}]",14716,"[{'y': 79, 'x': 44}, {'y': 50, 'x': 68}]",2057984,"Pass","Germany","2H",2302.301433,83,258997076,"[1802]",79,44,50,68,2,646,646,"High pass","1970-01-01 00:45:00.000002302","J. Boateng"
7,"Touch","[{'id': 1302}]",112777,"[{'y': 50, 'x': 32}, {'y': 54, 'x': 33}]",2057984,"Others on the ball","Mexico","2H",2303.02666,72,258996837,"[1302]",50,32,54,33,2,647,647,"Touch","1970-01-01 00:45:00.000002303","H. Ayala"
8,"Simple pass","[{'id': 1401}, {'id': 1802}]",255387,"[{'y': 54, 'x': 33}, {'y': 29, 'x': 30}]",2057984,"Pass","Mexico","2H",2303.834041,85,258996838,"[1401, 1802]",54,33,29,30,2,648,648,"Simple pass","1970-01-01 00:45:00.000002303","C. Salcedo"
8,"Simple pass","[{'id': 1801}]",14731,"[{'y': 71, 'x': 70}, {'y': 21, 'x': 89}]",2057984,"Pass","Germany","2H",2305.397623,85,258997078,"[1801]",71,70,21,89,2,649,649,"Simple pass","1970-01-01 00:45:00.000002305","M. Gómez"
8,"Simple pass","[{'id': 1801}]",173214,"[{'y': 21, 'x': 89}, {'y': 22, 'x': 71}]",2057984,"Pass","Germany","2H",2309.590511,85,258997080,"[1801]",21,89,22,71,2,649,649,"Simple pass","1970-01-01 00:45:00.000002309","T. Werner"
8,"Simple pass","[{'id': 1801}]",14862,"[{'y': 22, 'x': 71}, {'y': 46, 'x': 73}]",2057984,"Pass","Germany","2H",2312.672378,85,258997081,"[1801]",22,71,46,73,2,649,649,"Simple pass","1970-01-01 00:45:00.000002312","J. Draxler"
1,"Ground defending duel","[{'id': 501}, {'id': 701}, {'id': 1802}]",59003,"[{'y': 54, 'x': 27}, {'y': 63, 'x': 22}]",2057984,"Duel","Mexico","2H",2313.896198,12,258996844,"[501, 701, 1802]",54,27,63,22,2,650,650,"Ground defending duel","1970-01-01 00:45:00.000002313","R. Márquez"
1,"Ground attacking duel","[{'id': 502}, {'id': 703}, {'id': 1801}]",14723,"[{'y': 46, 'x': 73}, {'y': 37, 'x': 78}]",2057984,"Duel","Germany","2H",2315.273896,11,258997082,"[502, 703, 1801]",46,73,37,78,2,651,651,"Ground attacking duel","1970-01-01 00:45:00.000002315","T. Kroos"
10,"Shot","[{'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}]",14723,"[{'y': 37, 'x': 78}, {'y': 0, 'x': 0}]",2057984,"Shot","Germany","2H",2316.185878,100,258997083,"[401, 201, 1205, 1801]",37,78,0,0,2,651,651,"Shot","1970-01-01 00:45:00.000002316","T. Kroos"
9,"Save attempt","[{'id': 1205}, {'id': 1801}]",25816,"[{'y': 0, 'x': 0}, {'y': 63, 'x': 22}]",2057984,"Save attempt","Mexico","2H",2317.454754,91,258996845,"[1205, 1801]",0,0,63,22,2,652,652,"Save attempt","1970-01-01 00:45:00.000002317","G. Ochoa"
1,"Ground attacking duel","[{'id': 703}, {'id': 1801}]",448210,"[{'y': 73, 'x': 28}, {'y': 69, 'x': 31}]",2057984,"Duel","Mexico","2H",2351.311451,11,258996847,"[703, 1801]",73,28,69,31,2,652,652,"Ground attacking duel","1970-01-01 00:45:00.000002351","E. Álvarez"
1,"Ground defending duel","[{'id': 1601}, {'id': 701}, {'id': 1802}]",14795,"[{'y': 27, 'x': 72}, {'y': 31, 'x': 69}]",2057984,"Duel","Germany","2H",2351.311451,12,258997084,"[1601, 701, 1802]",27,72,31,69,2,653,653,"Ground defending duel","1970-01-01 00:45:00.000002351","M. Hummels"
2,"Foul","[{'id': 1702}]",14795,"[{'y': 31, 'x': 69}, {'y': 27, 'x': 72}]",2057984,"Foul","Germany","2H",2352.749942,20,258997085,"[1702]",31,69,27,72,2,653,653,"Foul","1970-01-01 00:45:00.000002352","M. Hummels"
3,"Free Kick","[{'id': 1801}]",25816,"[{'y': 69, 'x': 31}, {'y': 82, 'x': 74}]",2057984,"Free Kick","Mexico","2H",2378.110435,31,258996848,"[1801]",69,31,82,74,2,654,654,"Free Kick","1970-01-01 00:45:00.000002378","G. Ochoa"
1,"Ground loose ball duel","[{'id': 701}, {'id': 1802}]",7941,"[{'y': 82, 'x': 74}, {'y': 84, 'x': 76}]",2057984,"Duel","Mexico","2H",2381.357174,13,258996862,"[701, 1802]",82,74,84,76,2,654,654,"Ground loose ball duel","1970-01-01 00:45:00.000002381","J. Hernández"
1,"Ground loose ball duel","[{'id': 703}, {'id': 1801}]",14795,"[{'y': 18, 'x': 26}, {'y': 16, 'x': 24}]",2057984,"Duel","Germany","2H",2381.810133,13,258997086,"[703, 1801]",18,26,16,24,2,655,655,"Ground loose ball duel","1970-01-01 00:45:00.000002381","M. Hummels"
8,"Head pass","[{'id': 1801}]",14795,"[{'y': 16, 'x': 24}, {'y': 10, 'x': 32}]",2057984,"Pass","Germany","2H",2382.202705,82,258997087,"[1801]",16,24,10,32,2,655,655,"Head pass","1970-01-01 00:45:00.000002382","M. Hummels"
1,"Ground defending duel","[{'id': 501}, {'id': 701}, {'id': 1802}]",112459,"[{'y': 90, 'x': 68}, {'y': 92, 'x': 68}]",2057984,"Duel","Mexico","2H",2384.738149,12,258996863,"[501, 701, 1802]",90,68,92,68,2,656,656,"Ground defending duel","1970-01-01 00:45:00.000002384","H. Herrera"
1,"Ground attacking duel","[{'id': 502}, {'id': 703}, {'id': 1801}]",14723,"[{'y': 10, 'x': 32}, {'y': 8, 'x': 32}]",2057984,"Duel","Germany","2H",2384.738149,11,258997088,"[502, 703, 1801]",10,32,8,32,2,657,657,"Ground attacking duel","1970-01-01 00:45:00.000002384","T. Kroos"
2,"Foul","[]",112459,"[{'y': 92, 'x': 68}, {'y': 90, 'x': 68}]",2057984,"Foul","Mexico","2H",2385.85199,20,258996864,,92,68,90,68,2,658,658,"Foul","1970-01-01 00:45:00.000002385","H. Herrera"
3,"Free Kick","[{'id': 1801}]",14723,"[{'y': 4, 'x': 29}, {'y': 37, 'x': 35}]",2057984,"Free Kick","Germany","2H",2389.321003,31,258997089,"[1801]",4,29,37,35,2,659,659,"Free Kick","1970-01-01 00:45:00.000002389","T. Kroos"
8,"Simple pass","[{'id': 1801}]",3319,"[{'y': 37, 'x': 35}, {'y': 96, 'x': 65}]",2057984,"Pass","Germany","2H",2392.00758,85,258997092,"[1801]",37,35,96,65,2,659,659,"Simple pass","1970-01-01 00:45:00.000002392","M. Özil"
8,"Simple pass","[{'id': 1801}]",224593,"[{'y': 96, 'x': 65}, {'y': 78, 'x': 60}]",2057984,"Pass","Germany","2H",2398.284047,85,258997093,"[1801]",96,65,78,60,2,659,659,"Simple pass","1970-01-01 00:45:00.000002398","J. Kimmich"
7,"Touch","[]",3319,"[{'y': 78, 'x': 60}, {'y': 77, 'x': 72}]",2057984,"Others on the ball","Germany","2H",2399.572862,72,258997094,,78,60,77,72,2,659,659,"Touch","1970-01-01 00:45:00.000002399","M. Özil"
8,"Simple pass","[{'id': 1801}]",3319,"[{'y': 77, 'x': 72}, {'y': 83, 'x': 77}]",2057984,"Pass","Germany","2H",2402.870175,85,258997095,"[1801]",77,72,83,77,2,659,659,"Simple pass","1970-01-01 00:45:00.000002402","M. Özil"
8,"Simple pass","[{'id': 1801}]",14732,"[{'y': 83, 'x': 77}, {'y': 88, 'x': 72}]",2057984,"Pass","Germany","2H",2403.371522,85,258997096,"[1801]",83,77,88,72,2,659,659,"Simple pass","1970-01-01 00:45:00.000002403","T. Müller"
8,"Simple pass","[{'id': 1801}]",15024,"[{'y': 88, 'x': 72}, {'y': 97, 'x': 82}]",2057984,"Pass","Germany","2H",2404.997852,85,258997097,"[1801]",88,72,97,82,2,659,659,"Simple pass","1970-01-01 00:45:00.000002404","M. Reus"
8,"Simple pass","[{'id': 1801}]",224593,"[{'y': 97, 'x': 82}, {'y': 93, 'x': 75}]",2057984,"Pass","Germany","2H",2405.956746,85,258997098,"[1801]",97,82,93,75,2,659,659,"Simple pass","1970-01-01 00:45:00.000002405","J. Kimmich"
8,"Simple pass","[{'id': 1801}]",15024,"[{'y': 93, 'x': 75}, {'y': 79, 'x': 73}]",2057984,"Pass","Germany","2H",2407.172839,85,258997099,"[1801]",93,75,79,73,2,659,659,"Simple pass","1970-01-01 00:45:00.000002407","M. Reus"
8,"Cross","[{'id': 401}, {'id': 801}, {'id': 1801}]",3319,"[{'y': 79, 'x': 73}, {'y': 34, 'x': 90}]",2057984,"Pass","Germany","2H",2409.200636,80,258997101,"[401, 801, 1801]",79,73,34,90,2,659,659,"Cross","1970-01-01 00:45:00.000002409","M. Özil"
1,"Air duel","[{'id': 702}, {'id': 1801}]",448210,"[{'y': 66, 'x': 10}, {'y': 63, 'x': 9}]",2057984,"Duel","Mexico","2H",2410.786063,10,258996873,"[702, 1801]",66,10,63,9,2,660,660,"Air duel","1970-01-01 00:45:00.000002410","E. Álvarez"
1,"Air duel","[{'id': 702}, {'id': 1801}]",14731,"[{'y': 34, 'x': 90}, {'y': 37, 'x': 91}]",2057984,"Duel","Germany","2H",2410.849329,10,258997102,"[702, 1801]",34,90,37,91,2,661,661,"Air duel","1970-01-01 00:45:00.000002410","M. Gómez"
1,"Air duel","[{'id': 703}, {'id': 1801}]",255387,"[{'y': 63, 'x': 9}, {'y': 70, 'x': 17}]",2057984,"Duel","Mexico","2H",2411.678027,10,258996874,"[703, 1801]",63,9,70,17,2,662,662,"Air duel","1970-01-01 00:45:00.000002411","C. Salcedo"
1,"Ground defending duel","[{'id': 703}, {'id': 1801}]",112366,"[{'y': 70, 'x': 17}, {'y': 61, 'x': 26}]",2057984,"Duel","Mexico","2H",2413.490198,12,258996876,"[703, 1801]",70,17,61,26,2,662,662,"Ground defending duel","1970-01-01 00:45:00.000002413","M. Layún"
1,"Ground attacking duel","[{'id': 701}, {'id': 1802}]",173214,"[{'y': 30, 'x': 83}, {'y': 39, 'x': 74}]",2057984,"Duel","Germany","2H",2413.513329,11,258997103,"[701, 1802]",30,83,39,74,2,663,663,"Ground attacking duel","1970-01-01 00:45:00.000002413","T. Werner"
7,"Clearance","[{'id': 1802}]",112777,"[{'y': 61, 'x': 26}, {'y': 59, 'x': 34}]",2057984,"Others on the ball","Mexico","2H",2415.861846,71,258997100,"[1802]",61,26,59,34,2,664,664,"Clearance","1970-01-01 00:45:00.000002415","H. Ayala"
8,"Simple pass","[{'id': 1801}]",14723,"[{'y': 41, 'x': 66}, {'y': 70, 'x': 68}]",2057984,"Pass","Germany","2H",2419.454893,85,258997104,"[1801]",41,66,70,68,2,665,665,"Simple pass","1970-01-01 00:45:00.000002419","T. Kroos"
8,"High pass","[{'id': 1802}]",3319,"[{'y': 70, 'x': 68}, {'y': 0, 'x': 88}]",2057984,"Pass","Germany","2H",2422.423359,83,258997105,"[1802]",70,68,0,88,2,666,666,"High pass","1970-01-01 00:45:00.000002422","M. Özil"
3,"Throw in","[{'id': 1801}]",448210,"[{'y': 100, 'x': 23}, {'y': 92, 'x': 35}]",2057984,"Free Kick","Mexico","2H",2457.992762,36,258996887,"[1801]",100,23,92,35,2,667,667,"Throw in","1970-01-01 00:45:00.000002457","E. Álvarez"
8,"Simple pass","[{'id': 1801}]",112459,"[{'y': 92, 'x': 35}, {'y': 86, 'x': 36}]",2057984,"Pass","Mexico","2H",2460.018269,85,258996888,"[1801]",92,35,86,36,2,667,667,"Simple pass","1970-01-01 00:45:00.000002460","H. Herrera"
1,"Ground attacking duel","[{'id': 501}, {'id': 703}, {'id': 1801}]",7941,"[{'y': 86, 'x': 36}, {'y': 81, 'x': 41}]",2057984,"Duel","Mexico","2H",2461.320586,11,258996890,"[501, 703, 1801]",86,36,81,41,2,667,667,"Ground attacking duel","1970-01-01 00:45:00.000002461","J. Hernández"
1,"Ground defending duel","[{'id': 502}, {'id': 701}, {'id': 1802}]",14716,"[{'y': 14, 'x': 64}, {'y': 19, 'x': 59}]",2057984,"Duel","Germany","2H",2461.320586,12,258997106,"[502, 701, 1802]",14,64,19,59,2,668,668,"Ground defending duel","1970-01-01 00:45:00.000002461","J. Boateng"
2,"Foul","[]",14716,"[{'y': 19, 'x': 59}, {'y': 14, 'x': 64}]",2057984,"Foul","Germany","2H",2462.784328,20,258997107,,19,59,14,64,2,668,668,"Foul","1970-01-01 00:45:00.000002462","J. Boateng"
3,"Free Kick","[{'id': 1801}]",112366,"[{'y': 92, 'x': 33}, {'y': 17, 'x': 63}]",2057984,"Free Kick","Mexico","2H",2469.687109,31,258996898,"[1801]",92,33,17,63,2,669,669,"Free Kick","1970-01-01 00:45:00.000002469","M. Layún"
